s.no,academic_year,branch_id,branch_name,college_type,sem,college_id,college_code,college_name,venue,college_schedule_type,skill_offering_id,course_name,training_partner_id,training_partner_name,planned_week,session1_date,session1_time,session1_duration,session1_trainer,session1_trainer_profile,session1_head_count,session1_status,session2_date,session2_time,session2_duration,session2_trainer,session2_trainer_profile,session2_head_count,session2_status
724,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
725,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
726,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
727,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
728,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
729,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
730,2024-2025,61,B.E Computer Science and Engineering,,6,1074,9230,"Arulmurugan College Of Engineering, Karur","Arulmurugan College Of Engineering, Karur",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
731,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
732,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
733,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
734,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
735,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
736,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
737,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
738,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
739,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
740,2024-2025,61,B.E Computer Science and Engineering,,6,1022,9114,MNSK ENGINEERING COLLEGE ,MNSK ENGINEERING COLLEGE ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
741,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
742,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
743,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
744,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
745,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
746,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
747,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
748,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
749,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
750,2024-2025,61,B.E Computer Science and Engineering,,6,881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
751,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
752,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
753,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
754,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
755,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
756,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
757,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
758,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
759,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
760,2024-2025,61,B.E Computer Science and Engineering,,6,1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
761,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
762,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
763,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
764,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
765,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
766,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
767,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
768,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
769,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
770,2024-2025,61,B.E Computer Science and Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
771,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
772,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
773,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
774,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
775,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
776,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
777,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
778,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
779,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
780,2024-2025,61,B.E Computer Science and Engineering,,6,903,7323,S.S.M. COLLEGE OF ENGINEERING,S.S.M. COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
781,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
782,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
783,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
784,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
785,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
786,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
787,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
788,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
789,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
790,2024-2025,61,B.E Computer Science and Engineering,,6,928,8110,IMAYAM COLLEGE OF ENGINEERING,IMAYAM COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
791,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
792,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
793,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
794,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
795,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
796,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
797,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
798,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
799,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
800,2024-2025,61,B.E Computer Science and Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
801,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
802,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
803,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
804,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
805,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
806,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
807,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
808,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
809,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
810,2024-2025,61,B.E Computer Science and Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
811,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
812,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
813,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
814,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
815,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
816,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
817,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
818,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
819,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
820,2024-2025,61,B.E Computer Science and Engineering,,6,908,7328,Surya Engineering College ,Surya Engineering College ,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
821,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
822,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
823,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
824,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
825,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
826,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
827,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
828,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
829,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
830,2024-2025,61,B.E Computer Science and Engineering,,6,1034,9126,Sri Bharathi Engineering College for Women,Sri Bharathi Engineering College for Women,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
831,2024-2025,61,B.E Computer Science and Engineering,,6,901,7321,Nandha College of Technology,Nandha College of Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
832,2024-2025,61,B.E Computer Science and Engineering,,6,901,7321,Nandha College of Technology,Nandha College of Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
833,2024-2025,61,B.E Computer Science and Engineering,,6,901,7321,Nandha College of Technology,Nandha College of Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
